RXNORM	STR
1174552	Dolagesic Pill
1174573	Dolophine Injectable Product
1174574	Dolophine Oral Product
1174575	Dolophine Pill
1174577	Dolorex Forte Oral Product
1174578	Dolorex Forte Pill
1174579	Dolorex Solution Injectable Product
1174799	Hydrogesic Oral Product
1174801	Hydro-Tuss XP Oral Liquid Product
1174802	Hydro-Tuss XP Oral Product
1174809	Hydro-Tussin HG Oral Liquid Product
1174810	Hydro-Tussin HG Oral Product
1174813	Hydrocet Oral Product
1174814	Hydrogesic Pill
1174816	Hydrocet Pill
1174820	Hydrocod CP and Pseud Oral Liquid Product
1174821	Hydrocod CP and Pseud Oral Product
1174822	Hydrocod-GF Oral Liquid Product
1174823	Hydrocod-GF Oral Product
1174830	Hydrocof-HC Oral Liquid Product
1174831	Hydrocof-HC Oral Product
1175045	Bitex Oral Liquid Product
1175046	Bitex Oral Product
1175126	Cocet Oral Product
1175129	Cocet Pill
1175130	Codafed Oral Liquid Product
1175131	Codafed Oral Product
1175132	Codafen Oral Liquid Product
1175133	Codafen Oral Product
1175134	Codahistine DH Oral Liquid Product
1175135	Codahistine DH Oral Product
1175136	Codahistine Oral Liquid Product
1175137	Codahistine Oral Product
1175146	Codar AR Oral Liquid Product
1175147	Codar AR Oral Product
1175148	Codar D Oral Liquid Product
1175149	Codar D Oral Product
1175150	Codar GF Oral Liquid Product
1175151	Codar GF Oral Product
1175154	Codehist DH Oral Liquid Product
1175155	Codehist DH Oral Product
1175204	Despec-PDC Oral Product
1175292	Embeda Oral Product
1175293	Embeda Pill
1175321	Empirin with Codeine Oral Product
1175411	Guiatuss AC Oral Liquid Product
1175412	Guiatuss AC Oral Product
1175415	Guiatuss DAC Oral Liquid Product
1175416	Guiatuss DAC Oral Product
1175452	Hydromet Oral Liquid Product
1175453	Hydromet Oral Product
1175454	Hydromide Oral Liquid Product
1175455	Hydromide Oral Product
1175458	Hydron EX Oral Liquid Product
1175459	Hydron EX Oral Product
1175460	Hydron KGS Oral Liquid Product
1175461	Hydron KGS Oral Product
1175464	Hydropane Oral Liquid Product
1175465	Hydropane Oral Product
1175483	Hydrotropine Oral Liquid Product
1175484	Hydrotropine Oral Product
1175485	Hydrotuss HC Oral Liquid Product
1175486	Hydrotuss HC Oral Product
1175487	Hydrotuss HD Oral Liquid Product
1175488	Hydrotuss HD Oral Product
1175489	Hydrotuss Oral Liquid Product
1175490	Hydrotuss Oral Product
1175491	Hydrotussin HD Oral Liquid Product
1175492	Hydrotussin HD Oral Product
1175693	Avinza Oral Product
1175694	Avinza Pill
1175812	Codiclear DH Oral Liquid Product
1175813	Codiclear DH Oral Product
1175822	Codimal PH Oral Liquid Product
1175823	Codimal PH Oral Product
1175833	Codotuss Oral Liquid Product
1175834	Codotuss Oral Product
1175836	Codrix Pill
1175837	Codrix Oral Product
1175938	Empirin with Codeine Pill
1176083	HYCOTUSS Oral Liquid Product
1176084	HYCOTUSS Oral Product
1176208	Anexsia Pill
1176217	Anexsia Oral Liquid Product
1176218	Anexsia Oral Product
1176279	Lazanda Inhalant Product
1176280	Lazanda Nasal Product
1176320	Azdone Oral Product
1176321	Azdone Pill
1176474	ColdCough PD Oral Liquid Product
1176475	ColdCough PD Oral Product
1176478	Diabetic Tus with Codeine Oral Liquid Product
1176479	Diabetic Tus with Codeine Oral Product
1176580	Endocet Pill
1176583	Endocet Oral Product
1176587	Endocodone Oral Product
1176588	Endocodone Pill
1176589	Endodan Oral Product
1176590	Endodan Pill
1176591	Endodan Reformulated May 2009 Oral Product
1176592	Endodan Reformulated May 2009 Pill
1176696	Halotussin AC Oral Liquid Product
1176697	Halotussin AC Oral Product
1176698	Halotussin DAC Oral Liquid Product
1176699	Halotussin DAC Oral Product
1176712	Hyphed Oral Liquid Product
1176713	Hyphed Oral Product
1176746	Hytussin Expectorant Oral Liquid Product
1176747	Hytussin Expectorant Oral Product
1176808	Allay Oral Product
1176809	Allay Pill
1177023	Oxycontin Oral Product
1177024	Oxycontin Pill
1177025	Oxydose Oral Liquid Product
1177026	Oxydose Oral Product
1177027	Oxyfast Oral Liquid Product
1177028	Oxyfast Oral Product
1177034	Oxynorm Oral Product
1177035	Oxynorm Pill
1177038	Oxyrapid Oral Product
1177039	Oxyrapid Pill
1177076	Perloxx Oral Product
1177083	Perloxx Pill
1177270	T-Gesic Oral Product
1177271	T-Gesic Pill
1177306	TL-Hist CD Oral Liquid Product
1177307	TL-Hist CD Oral Product
1177308	TL-Hist CM Oral Liquid Product
1177309	TL-Hist CM Oral Product
1177471	Tussadur-HD Oral Liquid Product
1177472	Tussadur-HD Oral Product
1177499	Tussar Oral Liquid Product
1177500	Tussar Oral Product
1177570	Nalex AC Oral Product
1177573	Nalex Expectorant Oral Liquid Product
1177574	Nalex Expectorant Oral Product
1177589	Notuss AC Oral Liquid Product
1177590	Notuss AC Oral Product
1177591	Notuss DC Oral Liquid Product
1177592	Notuss DC Oral Product
1177593	Notuss Oral Liquid Product
1177594	Notuss Oral Product
1177603	Notuss-NXD Oral Liquid Product
1177604	Notuss-NXD Oral Product
1177607	Novadyne DH Oral Liquid Product
1177608	Novadyne DH Oral Product
1177609	Novadyne Expectorant Oral Liquid Product
1177610	Novadyne Expectorant Oral Product
1177663	RMS Rectal Product
1177797	Stadol Inhalant Product
1177798	Stadol Injectable Product
1177799	Stadol Nasal Product
1177804	Stagesic Oral Product
1177805	Stagesic Pill
1177849	Talwin Injectable Product
1177850	Talwin NX Oral Product
1177851	Talwin NX Pill
1178018	Tussend Expectorant Oral Liquid Product
1178019	Tussend Expectorant Oral Product
1178020	Tussend Oral Liquid Product
1178021	Tussend Oral Product
1178100	Novagest Oral Liquid Product
1178101	Novagest Oral Product
1178102	Novahistine DH Oral Liquid Product
1178103	Novahistine DH Oral Product
1178104	Novahistine DH Reformulated Oct 2008 Oral Liquid Product
1178105	Novahistine DH Reformulated Oct 2008 Oral Product
1178110	Novahistine Expectorant Oral Liquid Product
1178111	Novahistine Expectorant Oral Product
1178117	Novasus Oral Liquid Product
1178118	Novasus Oral Product
1178152	P-V-Tussin Oral Product
1178153	P-V-Tussin Pill
1178154	P-V-Tussin Syrup Oral Liquid Product
1178155	P-V-Tussin Syrup Oral Product
1178243	Primalev Pill
1178261	Primalev Oral Product
1178314	ReVia Oral Product
1178315	ReVia Pill
1178537	Liquicet Oral Liquid Product
1178538	Liquicet Oral Product
1178646	TussiCaps Oral Product
1178647	TussiCaps Pill
1178648	Tussicare DH Oral Liquid Product
1178649	Tussicare DH Oral Product
1178650	Tussiclear DH Oral Liquid Product
1178651	Tussiclear DH Oral Product
1178662	Tussigon Oral Product
1178663	Tussigon Pill
1178781	Nubain Injectable Product
1178784	Nucodine Expectorant Oral Liquid Product
1178785	Nucodine Expectorant Oral Product
1178786	Nucodine Oral Liquid Product
1178787	Nucodine Oral Product
1178788	Nucofed Expectorant Oral Liquid Product
1178789	Nucofed Expectorant Oral Product
1178790	Nucofed Oral Liquid Product
1178791	Nucofed Oral Product
1178792	Nucofed Pill
1178794	Nucotuss Oral Liquid Product
1178795	Nucotuss Oral Product
1178796	Nucynta Oral Product
1178797	Nucynta Pill
1178913	Phenaphen with Codeine Pill
1179168	Tramake Oral Product
1179169	Tramake Pill
1179170	Tramalgin Oral Product
1179171	Tramalgin Pill
1179311	Narcan Injectable Product
1179312	Narcof Oral Liquid Product
1179313	Narcof Oral Product
1179323	Narvox Oral Product
1179324	Narvox Pill
1179448	Phenaphen with Codeine Oral Product
1179492	Phenergan VC with Codeine Oral Liquid Product
1179493	Phenergan VC with Codeine Oral Product
1179494	Phenergan with Codeine Oral Liquid Product
1179495	Phenergan with Codeine Oral Product
1179687	Trezix Oral Product
1179688	Trezix Pill
1179911	Panacet Oral Product
1179912	Panacet Pill
1179933	Panasal Oral Product
1179934	Panasal Pill
1179947	Pancof HC Oral Liquid Product
1179948	Pancof HC Oral Product
1179950	Pancof HC Reformulated Feb 2008 Oral Product
1180010	Procet Oral Product
1180011	Procet Pill
1180017	Procof Oral Liquid Product
1180018	Procof Oral Product
1180103	Relasin-HCX Oral Liquid Product
1180104	Relasin-HCX Oral Product
1180112	Relcof C Oral Liquid Product
1180113	Relcof C Oral Product
1180231	Su-Tuss HD Oral Liquid Product
1180232	Su-Tuss HD Oral Product
1180238	Suboxone Oral Product
1180239	Suboxone Pill
1180241	Subutex Oral Product
1180242	Subutex Pill
1180256	Taxadone Oral Product
1180257	Taxadone Pill
1180293	Lorcet Pill
1180294	Lorcet Oral Product
1180308	Lortab Oral Product
1180309	Lortab Pill
1180310	Lortab Oral Liquid Product
1180319	Lortuss EX Oral Liquid Product
1180320	Lortuss EX Oral Product
1180402	Mar-cof BP Oral Liquid Product
1180403	Mar-cof BP Oral Product
1180404	Mar-cof CG Oral Liquid Product
1180405	Mar-cof CG Oral Product
1180563	Pancof XP Oral Liquid Product
1180564	Pancof XP Oral Product
1180565	Pancof XP Reformulated Feb 2008 Oral Liquid Product
1180566	Pancof XP Reformulated Feb 2008 Oral Product
1180567	Pancof-PD Oral Liquid Product
1180568	Pancof-PD Oral Product
1180645	Phrenilin with Caffeine and Codeine Oral Product
1180646	Phrenilin with Caffeine and Codeine Pill
1180649	Physeptone Oral Product
1180653	Prolex DH Oral Liquid Product
1180665	Prolex DH Oral Product
1180783	Sevredol Oral Product
1180784	Sevredol Pill
1180785	Sevredol Rectal Product
1181007	Margesic #3 Oral Product
1181008	Margesic #3 Pill
1181011	Margesic-H Oral Product
1181012	Margesic-H Pill
1181031	Martindale Methadone DTF Oral Liquid Product
1181032	Martindale Methadone DTF Oral Product
1181210	Panlor DC Reformulated Jan 2008 Oral Product
1181211	Panlor DC Reformulated Jan 2008 Pill
1181212	Panlor Oral Product
1181213	Panlor Pill
1181214	Panlor SS Oral Product
1181215	Panlor SS Pill
1181224	Physeptone Pill
1181342	Reprexain Oral Product
1181345	Reprexain Pill
1181582	Maxi Tuss HCG Oral Liquid Product
1181583	Maxi Tuss HCG Oral Product
1181605	Maxidone Oral Product
1181606	Maxidone Pill
1181607	Maxifed CD Oral Product
1181608	Maxifed CD Pill
1181716	Oncet Oral Product
1181717	Oncet Pill
1181811	Pluratuss Oral Liquid Product
1181812	Pluratuss Oral Product
1181827	Propatuss Expectorant Oral Liquid Product
1181828	Propatuss Expectorant Oral Product
1181887	Rescudose Oral Liquid Product
1181888	Rescudose Oral Product
1181929	Romilar AC Oral Liquid Product
1181930	Romilar AC Oral Product
1182095	M-Clear Oral Liquid Product
1182096	M-Clear Oral Product
1182097	M-Clear Reformulated Oct 2007 Oral Liquid Product
1182098	M-Clear Reformulated Oct 2007 Oral Product
1182099	M-Clear WC Oral Liquid Product
1182100	M-Clear WC Oral Product
1182101	M-Clear WC Pill
1182163	Maxifed-G CD Oral Product
1182164	Maxifed-G CD Pill
1182191	Maxiphen CD Oral Product
1182192	Maxiphen CD Pill
1182193	Maxiphen CDX Oral Product
1182194	Maxiphen CDX Pill
1182240	Monte-G HC Oral Liquid Product
1182241	Monte-G HC Oral Product
1182301	Opana Oral Product
1182302	Opana Pill
1182569	Roxanol Oral Liquid Product
1182570	Roxanol Oral Product
1182571	Roxanol Rectal Product
1182575	Roxicet Pill
1182576	Roxicet Oral Liquid Product
1182577	Roxicet Oral Product
1182578	Roxicodone Oral Liquid Product
1182579	Roxicodone Oral Product
1182580	Roxicodone Pill
1182581	Roxilox Oral Product
1182582	Roxilox Pill
1182583	Roxiprin Oral Product
1182584	Roxiprin Pill
1182774	Medcodin Oral Liquid Product
1182775	Medcodin Oral Product
1182778	Medent C Oral Liquid Product
1182779	Medent C Oral Product
1182962	Poly Hist PD Oral Liquid Product
1182963	Poly Hist PD Oral Product
1182980	Poly Tussin XP Oral Liquid Product
1182981	Poly Tussin XP Oral Product
1182983	Poly-Histine CS Oral Liquid Product
1182984	Poly-Histine CS Oral Product
1182989	Poly-Tussin AC Oral Liquid Product
1182990	Poly-Tussin AC Oral Product
1183056	Rezira Oral Product
1183203	Sudatuss 2 DF Oral Liquid Product
1183204	Sudatuss 2 DF Oral Product
1183207	Sudatuss SF Oral Liquid Product
1183208	Sudatuss SF Oral Product
1183301	Medipain 5 Oral Product
1183302	Medipain 5 Pill
1183431	Oramorph Oral Product
1183432	Oramorph Pill
1183530	Polygesic Oral Product
1183531	Polygesic Pill
1183642	Rybix Oral Product
1183643	Rybix Pill
1183652	Ryna C Oral Liquid Product
1183653	Ryna C Oral Product
1183654	Ryna CX Oral Liquid Product
1183655	Ryna CX Oral Product
1183690	Ryzolt Oral Product
1183691	Ryzolt Pill
1184326	M-End PE Oral Liquid Product
1184327	M-End PE Oral Product
1184332	M-Eslon Oral Product
1184333	M-Eslon Pill
1184337	M-Oxy Oral Product
1184338	M-Oxy Pill
1184395	Meprozine Oral Product
1184396	Meprozine Pill
1184595	Pentazine with Codeine Oral Liquid Product
1184596	Pentazine with Codeine Oral Product
1184691	Q-V Tussin Oral Liquid Product
1184692	Q-V Tussin Oral Product
1184849	Soma Compound with Codeine Oral Product
1184943	MS Contin Oral Product
1184944	MS Contin Pill
1185115	Norco Oral Product
1185116	Norco Pill
1185228	Percocet Oral Product
1185412	Soma Compound with Codeine Pill
1185487	SymTan Oral Product
1185658	Methadose Oral Liquid Product
1185659	Methadose Oral Product
1185660	Methadose Pill
1185754	Oxecta Oral Product
1185755	Oxecta Pill
1185784	Percocet Pill
1185789	Percodan Oral Product
1185790	Percodan Pill
1185791	Percodan Reformulated May 2009 Oral Product
1185792	Percodan Reformulated May 2009 Pill
1185799	Percolone Oral Product
1185800	Percolone Pill
1186034	Spantuss HD Oral Liquid Product
1186035	Spantuss HD Oral Product
1186049	Synalgos-DC Oral Product
1186050	Synalgos-DC Pill
1186327	Zotex C Oral Liquid Product
1186328	Zotex C Oral Product
1186433	Xodol Pill
1186434	Xodol Oral Product
1186443	Xolox Oral Product
1186444	Xolox Pill
1186572	Vicodin Tuss Oral Liquid Product
1186573	Vicodin Tuss Oral Product
1186574	Vicoprofen Oral Product
1186575	Vicoprofen Pill
1186576	Vicotuss Oral Liquid Product
1186577	Vicotuss Oral Product
1186591	Vidone Oral Product
1186592	Vidone Pill
1186708	Tussionex Oral Liquid Product
1186709	Tussionex Oral Product
1186837	Z Tuss AC Oral Liquid Product
1186838	Z Tuss AC Oral Product
1186841	Z Tuss Oral Product
1187018	Zamadol Injectable Product
1187019	Zamadol Oral Product
1187020	Zamadol Pill
1187023	Zamicet Oral Liquid Product
1187024	Zamicet Oral Product
1187362	Vanacet Oral Product
1187363	Vanacet Pill
1187390	Vitussin Oral Liquid Product
1187391	Vitussin Oral Product
1187405	Vivitrol Injectable Product
1187438	Vopac Oral Product
1187439	Vopac Pill
1187503	Tylenol with Codeine Pill
1187504	Tylenol with Codeine Oral Liquid Product
1187505	Tylenol with Codeine Oral Product
1187712	Ultracet Oral Product
1187713	Ultracet Pill
1187716	Ultram Oral Product
1187717	Ultram Pill
1187768	Vendone Oral Product
1187769	Vendone Pill
1187875	Ventuss Oral Liquid Product
1187876	Ventuss Oral Product
1187954	Welltuss HC Oral Liquid Product
1187955	Welltuss HC Oral Product
1187984	Zodryl AC Oral Product
1187985	Zodryl AC Oral Liquid Product
1187996	Zodryl DAC Oral Product
1187997	Zodryl DAC Oral Liquid Product
1188088	Vi Q Tuss Oral Liquid Product
1188089	Vi Q Tuss Oral Product
1188149	Zodryl DEC Oral Product
1188152	Zodryl DEC Oral Liquid Product
1188172	Zolvit Oral Liquid Product
1188173	Zolvit Oral Product
1188179	Zomorph Oral Product
1188180	Zomorph Pill
1190194	dihydrocodeine bitartrate 16 MG
1190201	acetaminophen 320.5 MG / caffeine 30 MG / dihydrocodeine bitar
1190284	24 HR Avinza 45 MG Extended Release Oral Capsule
1190574	codeine phosphate 1.2 MG/ML
1190576	codeine / dexbrompheniramine / pseudoephedrine Oral Liquid Pro
1190577	codeine / dexbrompheniramine / pseudoephedrine Oral Product
1190578	codeine / dexbrompheniramine / pseudoephedrine Oral Solution
1190579	codeine / dexbrompheniramine / pseudoephedrine
1190580	codeine phosphate 1.2 MG/ML / dexbrompheniramine maleate 0.133
1190582	codeine phosphate 1.2 MG/ML / dexbrompheniramine maleate 0.133
1190583	codeine / dexbrompheniramine / pseudoephedrine Oral Solution [
1190585	M-End Max D Oral Liquid Product
1190586	M-End Max D Oral Product
1190587	codeine phosphate 1.2 MG/ML / dexbrompheniramine maleate 0.133
1190775	atropine sulfate 0.4 MG/ML / morphine sulfate 15 MG/ML Injectable Solution
1190785	atropine sulfate 0.6 MG/ML / morphine sulfate 10 MG/ML Injectable Solution
1190917	atropine sulfate 0.4 MG/ML / meperidine hydrochloride 50 MG/ML Injectable Solution
1190920	atropine sulfate 0.4 MG/ML / meperidine hydrochloride 75 MG/ML Injectable Solution
1190923	atropine sulfate 0.5 MG / hydromorphone hydrochloride 4 MG Rectal Suppository
1190925	atropine sulfate 0.5 MG/ML / hydromorphone hydrochloride 4 MG/ML Injectable Solution
1191211	naloxone hydrochloride 0.02 MG/ML
1191212	naloxone 0.02 mg/mL injectable solution
1191213	naloxone hydrochloride 0.02 MG/ML [Narcan]
1191214	Naloxone Hydrochloride 0.02 MG/1 ML Injection Solution [NARCAN]
1191221	naloxone hydrochloride 0.4 MG/ML
1191222	naloxone 0.4 mg/mL injectable solution
1191223	naloxone hydrochloride 0.4 MG/ML [Narcan]
1191224	Naloxone Hydrochloride 0.4 MG/1 ML Injection Solution [NARCAN]
1191227	naloxone hydrochloride 1 MG/ML
1191228	naloxone 1 mg/mL injectable kit
1191229	naloxone hydrochloride 1 MG/ML [Narcan]
1191230	Naloxone Hydrochloride 1 MG/1 ML Injection Solution [NARCAN]
1191234	1 ML naloxone hydrochloride 0.4 MG/ML Cartridge
1191245	2 ML naloxone hydrochloride 0.4 MG/ML Prefilled Syringe
1191250	2 ML naloxone hydrochloride 1 MG/ML Prefilled Syringe
1191254	naloxone hydrochloride 0.004 MG/ML Injectable Solution
1232113	1 ML morphine sulfate 15 MG/ML Prefilled Syringe
1233685	fentaNYL (as fentaNYL citrate) 3 MCG/ML / ROPivacaine hydrochloride 0.25 % Injectable Solutio
1233686	fentaNYL (as fentaNYL citrate) 4 MCG/ML / ROPivacaine hydrochloride 0.1 % Injectable Solution
1233687	fentaNYL (as fentaNYL citrate) 4 MCG/ML / ROPivacaine hydrochloride 0.2 % Injectable Solution
1233700	hydromorphone hydrochloride 0.01 MG/ML Injectable Solution
1234871	acetaminophen 356.4 MG / caffeine 30 MG / dihydrocodeine bitar
1234872	aspirin 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate
1234874	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 1.45 MG/ML / phenylephrine hyd
1234884	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 1.3 MG/ML / phenylephrine hydr
1234940	dihydrocodeine bitartrate 0.6 MG/ML
1234941	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate
1234942	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 0.6 MG/ML / phenylephrine hydr
1234945	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 0.6 MG/ML / phenylephrine hydr
1234946	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 0.6 MG/ML / phenylephrine hydr
1234949	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 0.6 MG/ML / phenylephrine hydr
1234950	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 0.6 MG/ML / phenylephrine hydr
1234953	chlorpheniramine maleate 0.4 MG/ML / dihydrocodeine bitartrate 0.6 MG/ML / phenylephrine hydr
